time,strain,mov_name,roi,CTDr
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,4,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,4,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,5,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,7,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,8,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,8,26
520,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,8,26
400,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,8,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,11,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,11,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,11,26
940,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,11,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,12,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,12,26
1040,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,12,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,12,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
400,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,13,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
360,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,14,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,15,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,16,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,16,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,16,26
1480,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,29,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,30,26
400,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,30,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,31,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
480,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,34,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,35,26
560,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,35,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,35,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,35,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,35,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
440,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
480,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
380,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,36,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,37,26
360,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,37,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,37,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,37,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,39,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
620,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
640,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,40,26
700,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,44,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,44,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,45,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,46,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,47,26
640,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,49,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,49,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,53,26
460,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,53,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,53,26
420,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,55,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,55,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,56,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
500,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,57,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,60,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,60,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,60,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,60,26
760,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,60,26
1020,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,62,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,62,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,62,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,62,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
740,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,64,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,65,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,65,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,65,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,65,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,66,26
1420,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,66,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
780,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,67,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
520,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,69,26
1000,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,71,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,71,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,71,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,71,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,72,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,72,26
1300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,72,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,72,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
600,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,74,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
400,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,75,26
680,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
400,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,76,26
960,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,78,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,78,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,78,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,78,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,78,26
1380,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,79,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,81,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
280,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,85,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
620,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,88,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,89,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,89,26
440,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,89,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,89,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,92,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
360,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
360,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,94,26
700,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,95,26
500,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,95,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
720,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
360,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,97,26
420,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,98,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,98,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,98,26
420,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,99,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,99,26
1180,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,99,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,99,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,100,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,102,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,102,26
900,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,103,26
240,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,105,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,105,26
200,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
100,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,106,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
80,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
220,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
320,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
300,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
140,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
340,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,108,26
160,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,109,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,109,26
60,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,109,26
