Time,Temperature,well,od,strain,line,CTDr
300,30.1,C1,0.46399999999999997,TL47,x,26
315,30.1,C1,0.509,TL47,x,26
330,30.1,C1,0.565,TL47,x,26
345,30.2,C1,0.617,TL47,x,26
360,30.2,C1,0.6829999999999999,TL47,x,26
375,30.1,C1,0.741,TL47,x,26
390,30.2,C1,0.812,TL47,x,26
405,30.2,C1,0.878,TL47,x,26
420,30.1,C1,0.9470000000000001,TL47,x,26
435,30.1,C1,1.018,TL47,x,26
450,30.1,C1,1.0859999999999999,TL47,x,26
465,30.1,C1,1.156,TL47,x,26
480,30.1,C1,1.214,TL47,x,26
495,30.1,C1,1.27,TL47,x,26
510,30.1,C1,1.304,TL47,x,26
525,30.1,C1,1.3319999999999999,TL47,x,26
540,30.1,C1,1.3419999999999999,TL47,x,26
555,30.1,C1,1.347,TL47,x,26
570,30.1,C1,1.348,TL47,x,26
585,30.1,C1,1.349,TL47,x,26
600,30.1,C1,1.351,TL47,x,26
615,30.1,C1,1.358,TL47,x,26
630,30.1,C1,1.3619999999999999,TL47,x,26
645,30.1,C1,1.367,TL47,x,26
660,30.1,C1,1.376,TL47,x,26
675,30.1,C1,1.382,TL47,x,26
690,30.1,C1,1.389,TL47,x,26
705,30.1,C1,1.3969999999999998,TL47,x,26
720,30.1,C1,1.405,TL47,x,26
735,30.1,C1,1.41,TL47,x,26
750,30.1,C1,1.415,TL47,x,26
765,30.1,C1,1.419,TL47,x,26
780,30.1,C1,1.425,TL47,x,26
795,30.1,C1,1.4280000000000002,TL47,x,26
810,30.1,C1,1.435,TL47,x,26
825,30.1,C1,1.44,TL47,x,26
840,30.1,C1,1.445,TL47,x,26
855,30.1,C1,1.4509999999999998,TL47,x,26
870,30.1,C1,1.456,TL47,x,26
885,30.2,C1,1.462,TL47,x,26
900,30.2,C1,1.446,TL47,x,26
915,30.2,C1,1.4340000000000002,TL47,x,26
930,30.2,C1,1.429,TL47,x,26
945,30.1,C1,1.432,TL47,x,26
960,30.2,C1,1.436,TL47,x,26
975,30.1,C1,1.4409999999999998,TL47,x,26
990,30.1,C1,1.45,TL47,x,26
1005,30.2,C1,1.433,TL47,x,26
1020,30.1,C1,1.4240000000000002,TL47,x,26
1035,30.2,C1,1.419,TL47,x,26
1050,30.2,C1,1.423,TL47,x,26
1065,30.1,C1,1.425,TL47,x,26
1080,30.1,C1,1.426,TL47,x,26
1095,30.1,C1,1.431,TL47,x,26
1110,30.2,C1,1.436,TL47,x,26
1125,30.1,C1,1.442,TL47,x,26
1140,30.2,C1,1.4469999999999998,TL47,x,26
1155,30.1,C1,1.4509999999999998,TL47,x,26
1170,30.1,C1,1.4569999999999999,TL47,x,26
1185,30.2,C1,1.465,TL47,x,26
1200,30.1,C1,1.4669999999999999,TL47,x,26
1215,30.2,C1,1.4769999999999999,TL47,x,26
1230,30.2,C1,1.4769999999999999,TL47,x,26
1245,30.2,C1,1.482,TL47,x,26
1260,30.2,C1,1.49,TL47,x,26
1275,30.2,C1,1.4969999999999999,TL47,x,26
1290,30.3,C1,1.5019999999999998,TL47,x,26
1305,30.2,C1,1.505,TL47,x,26
1320,30.2,C1,1.51,TL47,x,26
1335,30.2,C1,1.517,TL47,x,26
1350,30.2,C1,1.525,TL47,x,26
1365,30.3,C1,1.528,TL47,x,26
1380,30.3,C1,1.534,TL47,x,26
1395,30.3,C1,1.537,TL47,x,26
1410,30.2,C1,1.544,TL47,x,26
1425,30.3,C1,1.551,TL47,x,26
1440,30.2,C1,1.556,TL47,x,26
1455,30.2,C1,1.5630000000000002,TL47,x,26
1470,30.2,C1,1.565,TL47,x,26
1485,30.2,C1,1.5719999999999998,TL47,x,26
1500,30.2,C1,1.577,TL47,x,26
1515,30.2,C1,1.5830000000000002,TL47,x,26
1530,30.2,C1,1.589,TL47,x,26
1545,30.2,C1,1.5930000000000002,TL47,x,26
1560,30.2,C1,1.599,TL47,x,26
1575,30.2,C1,1.6030000000000002,TL47,x,26
1590,30.2,C1,1.607,TL47,x,26
1605,30.2,C1,1.6119999999999999,TL47,x,26
1620,30.2,C1,1.621,TL47,x,26
1635,30.2,C1,1.6230000000000002,TL47,x,26
0,30.0,C2,0.114,yQC7,x,10
15,30.0,C2,0.113,yQC7,x,10
30,30.0,C2,0.115,yQC7,x,10
45,30.0,C2,0.11599999999999999,yQC7,x,10
60,30.1,C2,0.11599999999999999,yQC7,x,10
75,30.1,C2,0.11699999999999999,yQC7,x,10
90,30.1,C2,0.11699999999999999,yQC7,x,10
105,30.1,C2,0.11900000000000001,yQC7,x,10
120,30.1,C2,0.121,yQC7,x,10
135,30.1,C2,0.122,yQC7,x,10
150,30.1,C2,0.12300000000000001,yQC7,x,10
165,30.1,C2,0.124,yQC7,x,10
180,30.2,C2,0.125,yQC7,x,10
195,30.1,C2,0.127,yQC7,x,10
210,30.1,C2,0.128,yQC7,x,10
225,30.1,C2,0.13,yQC7,x,10
240,30.1,C2,0.133,yQC7,x,10
255,30.1,C2,0.136,yQC7,x,10
270,30.1,C2,0.13699999999999998,yQC7,x,10
285,30.1,C2,0.138,yQC7,x,10
300,30.1,C2,0.142,yQC7,x,10
315,30.1,C2,0.145,yQC7,x,10
330,30.1,C2,0.15,yQC7,x,10
345,30.2,C2,0.155,yQC7,x,10
360,30.2,C2,0.159,yQC7,x,10
375,30.1,C2,0.16399999999999998,yQC7,x,10
390,30.2,C2,0.165,yQC7,x,10
405,30.2,C2,0.17300000000000001,yQC7,x,10
420,30.1,C2,0.179,yQC7,x,10
435,30.1,C2,0.185,yQC7,x,10
450,30.1,C2,0.193,yQC7,x,10
465,30.1,C2,0.2,yQC7,x,10
480,30.1,C2,0.209,yQC7,x,10
495,30.1,C2,0.22,yQC7,x,10
510,30.1,C2,0.226,yQC7,x,10
525,30.1,C2,0.235,yQC7,x,10
540,30.1,C2,0.252,yQC7,x,10
555,30.1,C2,0.26,yQC7,x,10
570,30.1,C2,0.28,yQC7,x,10
585,30.1,C2,0.29,yQC7,x,10
600,30.1,C2,0.307,yQC7,x,10
615,30.1,C2,0.331,yQC7,x,10
630,30.1,C2,0.345,yQC7,x,10
645,30.1,C2,0.36700000000000005,yQC7,x,10
660,30.1,C2,0.38299999999999995,yQC7,x,10
675,30.1,C2,0.406,yQC7,x,10
690,30.1,C2,0.434,yQC7,x,10
705,30.1,C2,0.456,yQC7,x,10
720,30.1,C2,0.478,yQC7,x,10
735,30.1,C2,0.513,yQC7,x,10
750,30.1,C2,0.5379999999999999,yQC7,x,10
765,30.1,C2,0.564,yQC7,x,10
780,30.1,C2,0.6,yQC7,x,10
795,30.1,C2,0.6409999999999999,yQC7,x,10
810,30.1,C2,0.6609999999999999,yQC7,x,10
825,30.1,C2,0.7040000000000001,yQC7,x,10
840,30.1,C2,0.742,yQC7,x,10
855,30.1,C2,0.775,yQC7,x,10
870,30.1,C2,0.815,yQC7,x,10
885,30.2,C2,0.85,yQC7,x,10
900,30.2,C2,0.894,yQC7,x,10
915,30.2,C2,0.925,yQC7,x,10
930,30.2,C2,0.9670000000000001,yQC7,x,10
945,30.1,C2,1.013,yQC7,x,10
960,30.2,C2,1.054,yQC7,x,10
975,30.1,C2,1.0859999999999999,yQC7,x,10
990,30.1,C2,1.123,yQC7,x,10
1005,30.2,C2,1.145,yQC7,x,10
1020,30.1,C2,1.151,yQC7,x,10
1035,30.2,C2,1.157,yQC7,x,10
1050,30.2,C2,1.159,yQC7,x,10
1065,30.1,C2,1.165,yQC7,x,10
1080,30.1,C2,1.165,yQC7,x,10
1095,30.1,C2,1.162,yQC7,x,10
1110,30.2,C2,1.162,yQC7,x,10
1125,30.1,C2,1.145,yQC7,x,10
1140,30.2,C2,1.146,yQC7,x,10
1155,30.1,C2,1.15,yQC7,x,10
1170,30.1,C2,1.149,yQC7,x,10
1185,30.2,C2,1.1520000000000001,yQC7,x,10
1200,30.1,C2,1.185,yQC7,x,10
1215,30.2,C2,1.189,yQC7,x,10
1230,30.2,C2,1.187,yQC7,x,10
1245,30.2,C2,1.2009999999999998,yQC7,x,10
1260,30.2,C2,1.205,yQC7,x,10
1275,30.2,C2,1.208,yQC7,x,10
1290,30.3,C2,1.212,yQC7,x,10
1305,30.2,C2,1.222,yQC7,x,10
1320,30.2,C2,1.227,yQC7,x,10
1335,30.2,C2,1.24,yQC7,x,10
1350,30.2,C2,1.249,yQC7,x,10
1365,30.3,C2,1.248,yQC7,x,10
1380,30.3,C2,1.2670000000000001,yQC7,x,10
1395,30.3,C2,1.276,yQC7,x,10
1410,30.2,C2,1.2830000000000001,yQC7,x,10
1425,30.3,C2,1.2930000000000001,yQC7,x,10
1440,30.2,C2,1.2990000000000002,yQC7,x,10
1455,30.2,C2,1.3090000000000002,yQC7,x,10
1470,30.2,C2,1.3159999999999998,yQC7,x,10
1485,30.2,C2,1.321,yQC7,x,10
1500,30.2,C2,1.337,yQC7,x,10
1515,30.2,C2,1.338,yQC7,x,10
1530,30.2,C2,1.355,yQC7,x,10
1545,30.2,C2,1.365,yQC7,x,10
1560,30.2,C2,1.3719999999999999,yQC7,x,10
1575,30.2,C2,1.379,yQC7,x,10
1590,30.2,C2,1.389,yQC7,x,10
1605,30.2,C2,1.3940000000000001,yQC7,x,10
1620,30.2,C2,1.4040000000000001,yQC7,x,10
1635,30.2,C2,1.4140000000000001,yQC7,x,10
0,30.0,C3,0.172,yQC15,2,10
15,30.0,C3,0.17600000000000002,yQC15,2,10
30,30.0,C3,0.185,yQC15,2,10
45,30.0,C3,0.193,yQC15,2,10
60,30.1,C3,0.204,yQC15,2,10
75,30.1,C3,0.215,yQC15,2,10
90,30.1,C3,0.22699999999999998,yQC15,2,10
105,30.1,C3,0.242,yQC15,2,10
120,30.1,C3,0.262,yQC15,2,10
135,30.1,C3,0.27699999999999997,yQC15,2,10
150,30.1,C3,0.301,yQC15,2,10
165,30.1,C3,0.321,yQC15,2,10
180,30.2,C3,0.349,yQC15,2,10
195,30.1,C3,0.376,yQC15,2,10
210,30.1,C3,0.41100000000000003,yQC15,2,10
225,30.1,C3,0.442,yQC15,2,10
240,30.1,C3,0.48200000000000004,yQC15,2,10
255,30.1,C3,0.53,yQC15,2,10
270,30.1,C3,0.5710000000000001,yQC15,2,10
285,30.1,C3,0.622,yQC15,2,10
300,30.1,C3,0.675,yQC15,2,10
315,30.1,C3,0.727,yQC15,2,10
330,30.1,C3,0.775,yQC15,2,10
345,30.2,C3,0.8390000000000001,yQC15,2,10
360,30.2,C3,0.912,yQC15,2,10
375,30.1,C3,0.9520000000000001,yQC15,2,10
390,30.2,C3,1.013,yQC15,2,10
405,30.2,C3,1.075,yQC15,2,10
420,30.1,C3,1.131,yQC15,2,10
435,30.1,C3,1.18,yQC15,2,10
450,30.1,C3,1.225,yQC15,2,10
465,30.1,C3,1.265,yQC15,2,10
480,30.1,C3,1.2790000000000001,yQC15,2,10
495,30.1,C3,1.285,yQC15,2,10
510,30.1,C3,1.288,yQC15,2,10
525,30.1,C3,1.2919999999999998,yQC15,2,10
540,30.1,C3,1.2919999999999998,yQC15,2,10
555,30.1,C3,1.295,yQC15,2,10
570,30.1,C3,1.3019999999999998,yQC15,2,10
585,30.1,C3,1.308,yQC15,2,10
600,30.1,C3,1.31,yQC15,2,10
615,30.1,C3,1.3130000000000002,yQC15,2,10
630,30.1,C3,1.32,yQC15,2,10
645,30.1,C3,1.331,yQC15,2,10
660,30.1,C3,1.331,yQC15,2,10
675,30.1,C3,1.34,yQC15,2,10
690,30.1,C3,1.349,yQC15,2,10
705,30.1,C3,1.355,yQC15,2,10
720,30.1,C3,1.359,yQC15,2,10
735,30.1,C3,1.369,yQC15,2,10
750,30.1,C3,1.3780000000000001,yQC15,2,10
765,30.1,C3,1.383,yQC15,2,10
780,30.1,C3,1.389,yQC15,2,10
795,30.1,C3,1.392,yQC15,2,10
810,30.1,C3,1.401,yQC15,2,10
825,30.1,C3,1.406,yQC15,2,10
840,30.1,C3,1.411,yQC15,2,10
855,30.1,C3,1.419,yQC15,2,10
870,30.1,C3,1.4180000000000001,yQC15,2,10
885,30.2,C3,1.4280000000000002,yQC15,2,10
900,30.2,C3,1.433,yQC15,2,10
915,30.2,C3,1.44,yQC15,2,10
930,30.2,C3,1.442,yQC15,2,10
945,30.1,C3,1.452,yQC15,2,10
960,30.2,C3,1.45,yQC15,2,10
975,30.1,C3,1.4609999999999999,yQC15,2,10
990,30.1,C3,1.4669999999999999,yQC15,2,10
1005,30.2,C3,1.472,yQC15,2,10
1020,30.1,C3,1.4780000000000002,yQC15,2,10
1035,30.2,C3,1.483,yQC15,2,10
1050,30.2,C3,1.4880000000000002,yQC15,2,10
1065,30.1,C3,1.489,yQC15,2,10
1080,30.1,C3,1.499,yQC15,2,10
1095,30.1,C3,1.501,yQC15,2,10
1110,30.2,C3,1.5090000000000001,yQC15,2,10
1125,30.1,C3,1.515,yQC15,2,10
1140,30.2,C3,1.518,yQC15,2,10
1155,30.1,C3,1.526,yQC15,2,10
1170,30.1,C3,1.531,yQC15,2,10
1185,30.2,C3,1.537,yQC15,2,10
1200,30.1,C3,1.541,yQC15,2,10
1215,30.2,C3,1.55,yQC15,2,10
1230,30.2,C3,1.5530000000000002,yQC15,2,10
1245,30.2,C3,1.5590000000000002,yQC15,2,10
1260,30.2,C3,1.5630000000000002,yQC15,2,10
1275,30.2,C3,1.569,yQC15,2,10
1290,30.3,C3,1.5730000000000002,yQC15,2,10
1305,30.2,C3,1.587,yQC15,2,10
1320,30.2,C3,1.584,yQC15,2,10
1335,30.2,C3,1.589,yQC15,2,10
1350,30.2,C3,1.595,yQC15,2,10
1365,30.3,C3,1.599,yQC15,2,10
1380,30.3,C3,1.608,yQC15,2,10
1395,30.3,C3,1.609,yQC15,2,10
1410,30.2,C3,1.618,yQC15,2,10
1425,30.3,C3,1.6230000000000002,yQC15,2,10
1440,30.2,C3,1.629,yQC15,2,10
1455,30.2,C3,1.6369999999999998,yQC15,2,10
1470,30.2,C3,1.64,yQC15,2,10
1485,30.2,C3,1.645,yQC15,2,10
1500,30.2,C3,1.6480000000000001,yQC15,2,10
1515,30.2,C3,1.652,yQC15,2,10
1530,30.2,C3,1.6580000000000001,yQC15,2,10
1545,30.2,C3,1.662,yQC15,2,10
1560,30.2,C3,1.669,yQC15,2,10
1575,30.2,C3,1.673,yQC15,2,10
1590,30.2,C3,1.6780000000000002,yQC15,2,10
1605,30.2,C3,1.682,yQC15,2,10
1620,30.2,C3,1.686,yQC15,2,10
1635,30.2,C3,1.692,yQC15,2,10
0,30.0,C4,0.134,yQC16,1,10
15,30.0,C4,0.135,yQC16,1,10
30,30.0,C4,0.138,yQC16,1,10
45,30.0,C4,0.142,yQC16,1,10
60,30.1,C4,0.14400000000000002,yQC16,1,10
75,30.1,C4,0.15,yQC16,1,10
90,30.1,C4,0.153,yQC16,1,10
105,30.1,C4,0.159,yQC16,1,10
120,30.1,C4,0.163,yQC16,1,10
135,30.1,C4,0.171,yQC16,1,10
150,30.1,C4,0.177,yQC16,1,10
165,30.1,C4,0.17800000000000002,yQC16,1,10
180,30.2,C4,0.192,yQC16,1,10
195,30.1,C4,0.203,yQC16,1,10
210,30.1,C4,0.21100000000000002,yQC16,1,10
225,30.1,C4,0.226,yQC16,1,10
240,30.1,C4,0.239,yQC16,1,10
255,30.1,C4,0.255,yQC16,1,10
270,30.1,C4,0.272,yQC16,1,10
285,30.1,C4,0.293,yQC16,1,10
300,30.1,C4,0.316,yQC16,1,10
315,30.1,C4,0.34,yQC16,1,10
330,30.1,C4,0.365,yQC16,1,10
345,30.2,C4,0.39399999999999996,yQC16,1,10
360,30.2,C4,0.428,yQC16,1,10
375,30.1,C4,0.46399999999999997,yQC16,1,10
390,30.2,C4,0.501,yQC16,1,10
405,30.2,C4,0.53,yQC16,1,10
420,30.1,C4,0.5770000000000001,yQC16,1,10
435,30.1,C4,0.621,yQC16,1,10
450,30.1,C4,0.6629999999999999,yQC16,1,10
465,30.1,C4,0.721,yQC16,1,10
480,30.1,C4,0.77,yQC16,1,10
495,30.1,C4,0.84,yQC16,1,10
510,30.1,C4,0.883,yQC16,1,10
525,30.1,C4,0.907,yQC16,1,10
540,30.1,C4,0.9690000000000001,yQC16,1,10
555,30.1,C4,1.024,yQC16,1,10
570,30.1,C4,1.063,yQC16,1,10
585,30.1,C4,1.126,yQC16,1,10
600,30.1,C4,1.171,yQC16,1,10
615,30.1,C4,1.199,yQC16,1,10
630,30.1,C4,1.194,yQC16,1,10
645,30.1,C4,1.199,yQC16,1,10
660,30.1,C4,1.215,yQC16,1,10
675,30.1,C4,1.225,yQC16,1,10
690,30.1,C4,1.21,yQC16,1,10
705,30.1,C4,1.209,yQC16,1,10
720,30.1,C4,1.237,yQC16,1,10
735,30.1,C4,1.265,yQC16,1,10
750,30.1,C4,1.266,yQC16,1,10
765,30.1,C4,1.272,yQC16,1,10
780,30.1,C4,1.271,yQC16,1,10
795,30.1,C4,1.276,yQC16,1,10
810,30.1,C4,1.287,yQC16,1,10
825,30.1,C4,1.296,yQC16,1,10
840,30.1,C4,1.3,yQC16,1,10
855,30.1,C4,1.307,yQC16,1,10
870,30.1,C4,1.3119999999999998,yQC16,1,10
885,30.2,C4,1.3259999999999998,yQC16,1,10
900,30.2,C4,1.331,yQC16,1,10
915,30.2,C4,1.338,yQC16,1,10
930,30.2,C4,1.345,yQC16,1,10
945,30.1,C4,1.348,yQC16,1,10
960,30.2,C4,1.3519999999999999,yQC16,1,10
975,30.1,C4,1.359,yQC16,1,10
990,30.1,C4,1.3719999999999999,yQC16,1,10
1005,30.2,C4,1.369,yQC16,1,10
1020,30.1,C4,1.379,yQC16,1,10
1035,30.2,C4,1.379,yQC16,1,10
1050,30.2,C4,1.3940000000000001,yQC16,1,10
1065,30.1,C4,1.401,yQC16,1,10
1080,30.1,C4,1.406,yQC16,1,10
1095,30.1,C4,1.412,yQC16,1,10
1110,30.2,C4,1.412,yQC16,1,10
1125,30.1,C4,1.425,yQC16,1,10
1140,30.2,C4,1.432,yQC16,1,10
1155,30.1,C4,1.439,yQC16,1,10
1170,30.1,C4,1.445,yQC16,1,10
1185,30.2,C4,1.45,yQC16,1,10
1200,30.1,C4,1.464,yQC16,1,10
1215,30.2,C4,1.465,yQC16,1,10
1230,30.2,C4,1.47,yQC16,1,10
1245,30.2,C4,1.479,yQC16,1,10
1260,30.2,C4,1.479,yQC16,1,10
1275,30.2,C4,1.49,yQC16,1,10
1290,30.3,C4,1.495,yQC16,1,10
1305,30.2,C4,1.506,yQC16,1,10
1320,30.2,C4,1.511,yQC16,1,10
1335,30.2,C4,1.518,yQC16,1,10
1350,30.2,C4,1.527,yQC16,1,10
1365,30.3,C4,1.535,yQC16,1,10
1380,30.3,C4,1.541,yQC16,1,10
1395,30.3,C4,1.545,yQC16,1,10
1410,30.2,C4,1.556,yQC16,1,10
1425,30.3,C4,1.558,yQC16,1,10
1440,30.2,C4,1.568,yQC16,1,10
1455,30.2,C4,1.5719999999999998,yQC16,1,10
1470,30.2,C4,1.5830000000000002,yQC16,1,10
1485,30.2,C4,1.589,yQC16,1,10
1500,30.2,C4,1.595,yQC16,1,10
1515,30.2,C4,1.6,yQC16,1,10
1530,30.2,C4,1.609,yQC16,1,10
1545,30.2,C4,1.614,yQC16,1,10
1560,30.2,C4,1.626,yQC16,1,10
1575,30.2,C4,1.632,yQC16,1,10
1590,30.2,C4,1.635,yQC16,1,10
1605,30.2,C4,1.64,yQC16,1,10
1620,30.2,C4,1.6469999999999998,yQC16,1,10
1635,30.2,C4,1.653,yQC16,1,10
0,30.0,C5,0.13699999999999998,yQC27,1,0
15,30.0,C5,0.13699999999999998,yQC27,1,0
30,30.0,C5,0.141,yQC27,1,0
45,30.0,C5,0.146,yQC27,1,0
60,30.1,C5,0.14800000000000002,yQC27,1,0
75,30.1,C5,0.155,yQC27,1,0
90,30.1,C5,0.161,yQC27,1,0
105,30.1,C5,0.16399999999999998,yQC27,1,0
120,30.1,C5,0.172,yQC27,1,0
135,30.1,C5,0.182,yQC27,1,0
150,30.1,C5,0.19,yQC27,1,0
165,30.1,C5,0.2,yQC27,1,0
180,30.2,C5,0.209,yQC27,1,0
195,30.1,C5,0.22,yQC27,1,0
210,30.1,C5,0.235,yQC27,1,0
225,30.1,C5,0.25,yQC27,1,0
240,30.1,C5,0.27,yQC27,1,0
255,30.1,C5,0.284,yQC27,1,0
270,30.1,C5,0.303,yQC27,1,0
285,30.1,C5,0.324,yQC27,1,0
300,30.1,C5,0.35,yQC27,1,0
315,30.1,C5,0.379,yQC27,1,0
330,30.1,C5,0.41,yQC27,1,0
345,30.2,C5,0.436,yQC27,1,0
360,30.2,C5,0.47200000000000003,yQC27,1,0
375,30.1,C5,0.505,yQC27,1,0
390,30.2,C5,0.541,yQC27,1,0
405,30.2,C5,0.5870000000000001,yQC27,1,0
420,30.1,C5,0.633,yQC27,1,0
435,30.1,C5,0.675,yQC27,1,0
450,30.1,C5,0.7190000000000001,yQC27,1,0
465,30.1,C5,0.774,yQC27,1,0
480,30.1,C5,0.8170000000000001,yQC27,1,0
495,30.1,C5,0.8640000000000001,yQC27,1,0
510,30.1,C5,0.912,yQC27,1,0
525,30.1,C5,0.963,yQC27,1,0
540,30.1,C5,1.01,yQC27,1,0
555,30.1,C5,1.045,yQC27,1,0
570,30.1,C5,1.095,yQC27,1,0
585,30.1,C5,1.1320000000000001,yQC27,1,0
600,30.1,C5,1.159,yQC27,1,0
615,30.1,C5,1.177,yQC27,1,0
630,30.1,C5,1.188,yQC27,1,0
645,30.1,C5,1.197,yQC27,1,0
660,30.1,C5,1.202,yQC27,1,0
675,30.1,C5,1.206,yQC27,1,0
690,30.1,C5,1.213,yQC27,1,0
705,30.1,C5,1.213,yQC27,1,0
720,30.1,C5,1.218,yQC27,1,0
735,30.1,C5,1.227,yQC27,1,0
750,30.1,C5,1.232,yQC27,1,0
765,30.1,C5,1.2309999999999999,yQC27,1,0
780,30.1,C5,1.24,yQC27,1,0
795,30.1,C5,1.25,yQC27,1,0
810,30.1,C5,1.254,yQC27,1,0
825,30.1,C5,1.26,yQC27,1,0
840,30.1,C5,1.27,yQC27,1,0
855,30.1,C5,1.278,yQC27,1,0
870,30.1,C5,1.291,yQC27,1,0
885,30.2,C5,1.296,yQC27,1,0
900,30.2,C5,1.2990000000000002,yQC27,1,0
915,30.2,C5,1.314,yQC27,1,0
930,30.2,C5,1.314,yQC27,1,0
945,30.1,C5,1.321,yQC27,1,0
960,30.2,C5,1.3330000000000002,yQC27,1,0
975,30.1,C5,1.334,yQC27,1,0
990,30.1,C5,1.344,yQC27,1,0
1005,30.2,C5,1.3519999999999999,yQC27,1,0
1020,30.1,C5,1.3519999999999999,yQC27,1,0
1035,30.2,C5,1.358,yQC27,1,0
1050,30.2,C5,1.368,yQC27,1,0
1065,30.1,C5,1.374,yQC27,1,0
1080,30.1,C5,1.375,yQC27,1,0
1095,30.1,C5,1.383,yQC27,1,0
1110,30.2,C5,1.391,yQC27,1,0
1125,30.1,C5,1.3980000000000001,yQC27,1,0
1140,30.2,C5,1.403,yQC27,1,0
1155,30.1,C5,1.405,yQC27,1,0
1170,30.1,C5,1.416,yQC27,1,0
1185,30.2,C5,1.421,yQC27,1,0
1200,30.1,C5,1.426,yQC27,1,0
1215,30.2,C5,1.436,yQC27,1,0
1230,30.2,C5,1.442,yQC27,1,0
1245,30.2,C5,1.446,yQC27,1,0
1260,30.2,C5,1.453,yQC27,1,0
1275,30.2,C5,1.46,yQC27,1,0
1290,30.3,C5,1.466,yQC27,1,0
1305,30.2,C5,1.474,yQC27,1,0
1320,30.2,C5,1.479,yQC27,1,0
1335,30.2,C5,1.4909999999999999,yQC27,1,0
1350,30.2,C5,1.493,yQC27,1,0
1365,30.3,C5,1.5019999999999998,yQC27,1,0
1380,30.3,C5,1.511,yQC27,1,0
1395,30.3,C5,1.518,yQC27,1,0
1410,30.2,C5,1.5230000000000001,yQC27,1,0
1425,30.3,C5,1.527,yQC27,1,0
1440,30.2,C5,1.536,yQC27,1,0
1455,30.2,C5,1.538,yQC27,1,0
1470,30.2,C5,1.546,yQC27,1,0
1485,30.2,C5,1.5519999999999998,yQC27,1,0
1500,30.2,C5,1.558,yQC27,1,0
1515,30.2,C5,1.561,yQC27,1,0
1530,30.2,C5,1.5759999999999998,yQC27,1,0
1545,30.2,C5,1.577,yQC27,1,0
1560,30.2,C5,1.5819999999999999,yQC27,1,0
1575,30.2,C5,1.5859999999999999,yQC27,1,0
1590,30.2,C5,1.597,yQC27,1,0
1605,30.2,C5,1.604,yQC27,1,0
1620,30.2,C5,1.608,yQC27,1,0
1635,30.2,C5,1.6130000000000002,yQC27,1,0
0,30.0,C6,0.171,yQC28,1,0
15,30.0,C6,0.17300000000000001,yQC28,1,0
30,30.0,C6,0.18100000000000002,yQC28,1,0
45,30.0,C6,0.187,yQC28,1,0
60,30.1,C6,0.19699999999999998,yQC28,1,0
75,30.1,C6,0.20600000000000002,yQC28,1,0
90,30.1,C6,0.21,yQC28,1,0
105,30.1,C6,0.21899999999999997,yQC28,1,0
120,30.1,C6,0.231,yQC28,1,0
135,30.1,C6,0.24100000000000002,yQC28,1,0
150,30.1,C6,0.254,yQC28,1,0
165,30.1,C6,0.266,yQC28,1,0
180,30.2,C6,0.287,yQC28,1,0
195,30.1,C6,0.3,yQC28,1,0
210,30.1,C6,0.321,yQC28,1,0
225,30.1,C6,0.341,yQC28,1,0
240,30.1,C6,0.368,yQC28,1,0
255,30.1,C6,0.379,yQC28,1,0
270,30.1,C6,0.40399999999999997,yQC28,1,0
285,30.1,C6,0.43,yQC28,1,0
300,30.1,C6,0.46399999999999997,yQC28,1,0
315,30.1,C6,0.49200000000000005,yQC28,1,0
330,30.1,C6,0.522,yQC28,1,0
345,30.2,C6,0.5589999999999999,yQC28,1,0
360,30.2,C6,0.5870000000000001,yQC28,1,0
375,30.1,C6,0.624,yQC28,1,0
390,30.2,C6,0.67,yQC28,1,0
405,30.2,C6,0.706,yQC28,1,0
420,30.1,C6,0.75,yQC28,1,0
435,30.1,C6,0.7929999999999999,yQC28,1,0
450,30.1,C6,0.835,yQC28,1,0
465,30.1,C6,0.8809999999999999,yQC28,1,0
480,30.1,C6,0.9229999999999999,yQC28,1,0
495,30.1,C6,0.956,yQC28,1,0
510,30.1,C6,1.001,yQC28,1,0
525,30.1,C6,1.046,yQC28,1,0
540,30.1,C6,1.08,yQC28,1,0
555,30.1,C6,1.126,yQC28,1,0
570,30.1,C6,1.151,yQC28,1,0
585,30.1,C6,1.185,yQC28,1,0
600,30.1,C6,1.2,yQC28,1,0
615,30.1,C6,1.207,yQC28,1,0
630,30.1,C6,1.214,yQC28,1,0
645,30.1,C6,1.219,yQC28,1,0
660,30.1,C6,1.226,yQC28,1,0
675,30.1,C6,1.2309999999999999,yQC28,1,0
690,30.1,C6,1.232,yQC28,1,0
705,30.1,C6,1.2309999999999999,yQC28,1,0
720,30.1,C6,1.232,yQC28,1,0
735,30.1,C6,1.245,yQC28,1,0
750,30.1,C6,1.251,yQC28,1,0
765,30.1,C6,1.26,yQC28,1,0
780,30.1,C6,1.2590000000000001,yQC28,1,0
795,30.1,C6,1.266,yQC28,1,0
810,30.1,C6,1.28,yQC28,1,0
825,30.1,C6,1.2919999999999998,yQC28,1,0
840,30.1,C6,1.3030000000000002,yQC28,1,0
855,30.1,C6,1.3030000000000002,yQC28,1,0
870,30.1,C6,1.31,yQC28,1,0
885,30.2,C6,1.32,yQC28,1,0
900,30.2,C6,1.327,yQC28,1,0
915,30.2,C6,1.339,yQC28,1,0
930,30.2,C6,1.345,yQC28,1,0
945,30.1,C6,1.3530000000000002,yQC28,1,0
960,30.2,C6,1.367,yQC28,1,0
975,30.1,C6,1.374,yQC28,1,0
