label,area_cell,intensity_sum_cell,area_nuc,intensity_sum_nuc,channel,im_name,strain
71,3045,861804,366,145311,3,09182019_wCTD_28,wCTD
72,3284,812807,452,159088,3,09182019_wCTD_28,wCTD
1,3558,37261024,336,3472509,4,09182019_wCTD_28,wCTD
2,2882,30762463,256,2895511,4,09182019_wCTD_28,wCTD
3,3973,42774189,319,3425957,4,09182019_wCTD_28,wCTD
4,3177,33194851,353,3707041,4,09182019_wCTD_28,wCTD
5,3865,40871929,406,4303890,4,09182019_wCTD_28,wCTD
6,2535,25273379,277,2778240,4,09182019_wCTD_28,wCTD
7,2606,27253005,382,4048294,4,09182019_wCTD_28,wCTD
8,2933,28526639,282,2781609,4,09182019_wCTD_28,wCTD
9,2356,24104309,347,3751524,4,09182019_wCTD_28,wCTD
10,3082,32626421,392,4218481,4,09182019_wCTD_28,wCTD
11,4069,42715800,335,3587071,4,09182019_wCTD_28,wCTD
12,3922,41412963,380,4117501,4,09182019_wCTD_28,wCTD
14,3253,34490041,361,3977206,4,09182019_wCTD_28,wCTD
15,3071,32417565,362,3889311,4,09182019_wCTD_28,wCTD
17,3258,34954084,317,3464082,4,09182019_wCTD_28,wCTD
18,4008,42717271,354,3808974,4,09182019_wCTD_28,wCTD
19,4346,44190588,427,4407445,4,09182019_wCTD_28,wCTD
20,4252,45275555,410,4394417,4,09182019_wCTD_28,wCTD
21,3311,32353451,355,3703819,4,09182019_wCTD_28,wCTD
22,3733,36517305,316,3238004,4,09182019_wCTD_28,wCTD
23,4239,43102829,351,3571338,4,09182019_wCTD_28,wCTD
24,4188,44680879,353,3784882,4,09182019_wCTD_28,wCTD
25,2543,27527499,347,3822719,4,09182019_wCTD_28,wCTD
26,2747,28988165,257,2777795,4,09182019_wCTD_28,wCTD
27,3823,40205951,329,3546767,4,09182019_wCTD_28,wCTD
28,3737,39535083,448,4778253,4,09182019_wCTD_28,wCTD
29,3650,38940746,448,4914568,4,09182019_wCTD_28,wCTD
30,3070,32232156,422,4491830,4,09182019_wCTD_28,wCTD
31,5398,57244507,1424,14859821,4,09182019_wCTD_28,wCTD
32,2930,30581105,382,3986134,4,09182019_wCTD_28,wCTD
33,5989,63234044,1494,15653579,4,09182019_wCTD_28,wCTD
34,3677,37371658,423,4402807,4,09182019_wCTD_28,wCTD
35,4582,45991110,395,3990429,4,09182019_wCTD_28,wCTD
36,3237,33683757,418,4494741,4,09182019_wCTD_28,wCTD
37,2978,31264162,386,4013451,4,09182019_wCTD_28,wCTD
38,2350,24340195,417,4362241,4,09182019_wCTD_28,wCTD
39,3570,36851228,384,4055758,4,09182019_wCTD_28,wCTD
40,3001,30877608,385,3984922,4,09182019_wCTD_28,wCTD
41,3771,38540392,459,4774678,4,09182019_wCTD_28,wCTD
42,3413,34242162,431,4272749,4,09182019_wCTD_28,wCTD
43,4339,44721029,652,6799399,4,09182019_wCTD_28,wCTD
44,3801,37189869,628,6030099,4,09182019_wCTD_28,wCTD
45,3403,33554310,481,4701152,4,09182019_wCTD_28,wCTD
46,2930,29068074,324,3211190,4,09182019_wCTD_28,wCTD
47,4002,39321086,422,4166686,4,09182019_wCTD_28,wCTD
48,4071,40540973,525,5303101,4,09182019_wCTD_28,wCTD
49,4976,49973611,492,5082731,4,09182019_wCTD_28,wCTD
50,3548,35599274,602,5914088,4,09182019_wCTD_28,wCTD
52,3067,30263318,456,4603091,4,09182019_wCTD_28,wCTD
53,3018,29229126,370,3626798,4,09182019_wCTD_28,wCTD
54,2430,23985987,388,3890938,4,09182019_wCTD_28,wCTD
56,3311,33098114,492,4928475,4,09182019_wCTD_28,wCTD
57,2382,23259130,333,3318721,4,09182019_wCTD_28,wCTD
58,2012,19386393,417,4162388,4,09182019_wCTD_28,wCTD
59,4654,45366553,453,4523055,4,09182019_wCTD_28,wCTD
60,2855,27957007,455,4411680,4,09182019_wCTD_28,wCTD
61,4071,39274714,409,3899057,4,09182019_wCTD_28,wCTD
62,5098,50334330,451,4436374,4,09182019_wCTD_28,wCTD
63,3968,38688458,382,3661336,4,09182019_wCTD_28,wCTD
64,4208,41008730,432,4268253,4,09182019_wCTD_28,wCTD
65,2645,25178404,325,3107791,4,09182019_wCTD_28,wCTD
66,2556,24672218,492,4829081,4,09182019_wCTD_28,wCTD
67,4762,46319893,479,4860790,4,09182019_wCTD_28,wCTD
68,3914,37689445,399,3881638,4,09182019_wCTD_28,wCTD
69,2978,27505932,418,3976248,4,09182019_wCTD_28,wCTD
70,2909,26485938,405,3685466,4,09182019_wCTD_28,wCTD
71,3045,27039848,366,3361782,4,09182019_wCTD_28,wCTD
72,3284,31179766,452,4362092,4,09182019_wCTD_28,wCTD
2,3875,11478810,633,2944621,0,09182019_wCTD_14,wCTD
3,3622,5067914,318,793787,0,09182019_wCTD_14,wCTD
4,3651,7309321,316,977726,0,09182019_wCTD_14,wCTD
5,3823,4533055,318,573392,0,09182019_wCTD_14,wCTD
6,3810,5742891,275,673065,0,09182019_wCTD_14,wCTD
7,3106,5172835,304,704464,0,09182019_wCTD_14,wCTD
8,2694,4871819,302,783617,0,09182019_wCTD_14,wCTD
9,3132,5239308,282,599879,0,09182019_wCTD_14,wCTD
10,2421,3988333,310,686150,0,09182019_wCTD_14,wCTD
11,4343,8646377,340,929479,0,09182019_wCTD_14,wCTD
12,3727,5847074,318,801178,0,09182019_wCTD_14,wCTD
13,3245,3973415,250,505362,0,09182019_wCTD_14,wCTD
14,3297,5416916,318,781753,0,09182019_wCTD_14,wCTD
15,3235,4558517,274,675648,0,09182019_wCTD_14,wCTD
16,2779,4003228,322,687257,0,09182019_wCTD_14,wCTD
17,3967,7541905,371,1033369,0,09182019_wCTD_14,wCTD
18,4125,6666827,353,1005416,0,09182019_wCTD_14,wCTD
19,2868,5116826,318,752729,0,09182019_wCTD_14,wCTD
20,3074,6008955,323,877252,0,09182019_wCTD_14,wCTD
21,3405,5994998,340,962959,0,09182019_wCTD_14,wCTD
22,4103,6621503,322,666929,0,09182019_wCTD_14,wCTD
24,2403,4209714,367,953343,0,09182019_wCTD_14,wCTD
25,3617,6431525,352,906839,0,09182019_wCTD_14,wCTD
26,4756,6950599,358,769864,0,09182019_wCTD_14,wCTD
27,4026,7208701,383,1025967,0,09182019_wCTD_14,wCTD
28,4833,9034674,354,1126990,0,09182019_wCTD_14,wCTD
29,3974,7992306,337,936791,0,09182019_wCTD_14,wCTD
30,3737,6411994,322,838165,0,09182019_wCTD_14,wCTD
31,4756,9148858,492,1410255,0,09182019_wCTD_14,wCTD
32,3898,8064644,577,1518224,0,09182019_wCTD_14,wCTD
33,4029,9432092,446,1453984,0,09182019_wCTD_14,wCTD
35,3961,7276135,558,1393374,0,09182019_wCTD_14,wCTD
36,2650,6395880,536,1383226,0,09182019_wCTD_14,wCTD
37,3347,6049397,314,825215,0,09182019_wCTD_14,wCTD
38,3952,8830999,435,1222604,0,09182019_wCTD_14,wCTD
39,2475,4697951,317,823102,0,09182019_wCTD_14,wCTD
40,2915,7377393,328,990873,0,09182019_wCTD_14,wCTD
41,2142,5923978,350,1034975,0,09182019_wCTD_14,wCTD
42,2926,6829834,460,1406050,0,09182019_wCTD_14,wCTD
43,1268,2403989,295,594647,0,09182019_wCTD_14,wCTD
44,3208,5834638,415,1017724,0,09182019_wCTD_14,wCTD
45,3293,4116847,318,671789,0,09182019_wCTD_14,wCTD
47,4078,8304215,214,682145,0,09182019_wCTD_14,wCTD
48,3063,4680088,406,959684,0,09182019_wCTD_14,wCTD
49,4129,6356747,339,792150,0,09182019_wCTD_14,wCTD
50,3919,7802112,424,1259266,0,09182019_wCTD_14,wCTD
51,3352,4831594,393,866210,0,09182019_wCTD_14,wCTD
52,3871,6321531,381,947948,0,09182019_wCTD_14,wCTD
53,3741,6798427,379,991480,0,09182019_wCTD_14,wCTD
54,3180,5408863,345,943887,0,09182019_wCTD_14,wCTD
55,3217,5073682,325,724709,0,09182019_wCTD_14,wCTD
56,3297,6501697,373,1077398,0,09182019_wCTD_14,wCTD
57,4075,5590690,349,785839,0,09182019_wCTD_14,wCTD
58,2943,4526178,348,723937,0,09182019_wCTD_14,wCTD
59,4850,10311326,407,1021778,0,09182019_wCTD_14,wCTD
60,3641,5939131,387,1154503,0,09182019_wCTD_14,wCTD
61,3986,5241846,428,908644,0,09182019_wCTD_14,wCTD
62,4126,6135544,316,588488,0,09182019_wCTD_14,wCTD
63,3941,8254496,375,1220076,0,09182019_wCTD_14,wCTD
64,3603,7748096,362,1072777,0,09182019_wCTD_14,wCTD
65,4435,6318766,395,837816,0,09182019_wCTD_14,wCTD
66,3489,6487008,329,1019742,0,09182019_wCTD_14,wCTD
68,2491,4554818,383,985943,0,09182019_wCTD_14,wCTD
69,3596,7899818,372,1091543,0,09182019_wCTD_14,wCTD
70,4215,8157769,642,1917715,0,09182019_wCTD_14,wCTD
71,3528,6701959,332,818335,0,09182019_wCTD_14,wCTD
73,3556,8230957,356,1129976,0,09182019_wCTD_14,wCTD
74,3057,4641457,438,1073470,0,09182019_wCTD_14,wCTD
75,2665,7055333,433,1293567,0,09182019_wCTD_14,wCTD
76,4824,8759083,528,1589732,0,09182019_wCTD_14,wCTD
77,3247,8118040,591,1861203,0,09182019_wCTD_14,wCTD
78,2996,6805578,420,1264538,0,09182019_wCTD_14,wCTD
79,2435,6320199,162,755368,0,09182019_wCTD_14,wCTD
80,2070,3625525,385,906828,0,09182019_wCTD_14,wCTD
81,4458,7071320,366,956831,0,09182019_wCTD_14,wCTD
82,4596,7379858,618,1603830,0,09182019_wCTD_14,wCTD
83,3546,5202269,400,921557,0,09182019_wCTD_14,wCTD
84,4500,8591060,393,1005593,0,09182019_wCTD_14,wCTD
85,4419,6397382,354,808264,0,09182019_wCTD_14,wCTD
86,4924,11704804,603,2549183,0,09182019_wCTD_14,wCTD
87,3718,6729844,436,1122960,0,09182019_wCTD_14,wCTD
88,2660,5416770,394,892461,0,09182019_wCTD_14,wCTD
89,3581,7534554,458,1309073,0,09182019_wCTD_14,wCTD
90,2534,4583926,395,1052086,0,09182019_wCTD_14,wCTD
91,3332,5903481,361,904766,0,09182019_wCTD_14,wCTD
92,3884,8214045,642,1629298,0,09182019_wCTD_14,wCTD
93,3742,6764346,436,1080129,0,09182019_wCTD_14,wCTD
95,2283,5617257,317,898275,0,09182019_wCTD_14,wCTD
97,3669,5481561,616,1173336,0,09182019_wCTD_14,wCTD
98,4085,7179071,398,926135,0,09182019_wCTD_14,wCTD
99,2869,5339771,347,692898,0,09182019_wCTD_14,wCTD
100,4605,10435787,825,3211172,0,09182019_wCTD_14,wCTD
101,4077,6920905,451,1257600,0,09182019_wCTD_14,wCTD
102,4658,6742262,403,1057126,0,09182019_wCTD_14,wCTD
103,4668,9374727,361,1155451,0,09182019_wCTD_14,wCTD
104,2998,4151262,297,626052,0,09182019_wCTD_14,wCTD
105,3839,6082343,358,796361,0,09182019_wCTD_14,wCTD
106,3860,5963461,378,898961,0,09182019_wCTD_14,wCTD
107,3652,5662850,413,993043,0,09182019_wCTD_14,wCTD
108,3882,5609043,350,649615,0,09182019_wCTD_14,wCTD
109,5163,9114401,605,1640794,0,09182019_wCTD_14,wCTD
110,6783,8792871,454,1060186,0,09182019_wCTD_14,wCTD
111,4624,7620078,543,1361963,0,09182019_wCTD_14,wCTD
112,5023,9253792,600,1614176,0,09182019_wCTD_14,wCTD
113,3551,5999892,404,1045712,0,09182019_wCTD_14,wCTD
114,4269,7182728,427,1000950,0,09182019_wCTD_14,wCTD
115,4222,6859703,413,927458,0,09182019_wCTD_14,wCTD
116,3812,6716447,405,1156526,0,09182019_wCTD_14,wCTD
2,3875,12636457,633,3331250,1,09182019_wCTD_14,wCTD
3,3622,5456180,318,885271,1,09182019_wCTD_14,wCTD
4,3651,5733077,316,687924,1,09182019_wCTD_14,wCTD
5,3823,6164506,318,950240,1,09182019_wCTD_14,wCTD
6,3810,6690922,275,828101,1,09182019_wCTD_14,wCTD
7,3106,6731315,304,1107979,1,09182019_wCTD_14,wCTD
8,2694,5055485,302,886122,1,09182019_wCTD_14,wCTD
9,3132,4939419,282,591713,1,09182019_wCTD_14,wCTD
10,2421,5429480,310,966724,1,09182019_wCTD_14,wCTD
11,4343,8968841,340,1062057,1,09182019_wCTD_14,wCTD
12,3727,7000893,318,926582,1,09182019_wCTD_14,wCTD
13,3245,6128577,250,836204,1,09182019_wCTD_14,wCTD
14,3297,5512992,318,879942,1,09182019_wCTD_14,wCTD
15,3235,5807974,274,879673,1,09182019_wCTD_14,wCTD
16,2779,5014795,322,914244,1,09182019_wCTD_14,wCTD
17,3967,7159141,371,947788,1,09182019_wCTD_14,wCTD
18,4125,6356156,353,902625,1,09182019_wCTD_14,wCTD
19,2868,6654062,318,1148526,1,09182019_wCTD_14,wCTD
20,3074,5033899,323,665259,1,09182019_wCTD_14,wCTD
21,3405,5816332,340,1075602,1,09182019_wCTD_14,wCTD
22,4103,6273573,322,693848,1,09182019_wCTD_14,wCTD
24,2403,4754659,367,995650,1,09182019_wCTD_14,wCTD
25,3617,6876608,352,924634,1,09182019_wCTD_14,wCTD
26,4756,8637307,358,1159463,1,09182019_wCTD_14,wCTD
27,4026,7731158,383,1229102,1,09182019_wCTD_14,wCTD
28,4833,3085841,354,280503,1,09182019_wCTD_14,wCTD
29,3974,4839250,337,695617,1,09182019_wCTD_14,wCTD
30,3737,6555299,322,911774,1,09182019_wCTD_14,wCTD
31,4756,11454855,492,2276462,1,09182019_wCTD_14,wCTD
32,3898,11714445,577,2474858,1,09182019_wCTD_14,wCTD
33,4029,10124131,446,1838379,1,09182019_wCTD_14,wCTD
35,3961,12920220,558,2350440,1,09182019_wCTD_14,wCTD
36,2650,8426158,536,2179902,1,09182019_wCTD_14,wCTD
37,3347,7336797,314,977537,1,09182019_wCTD_14,wCTD
38,3952,9957838,435,1595548,1,09182019_wCTD_14,wCTD
39,2475,4407655,317,772405,1,09182019_wCTD_14,wCTD
40,2915,7300985,328,1193608,1,09182019_wCTD_14,wCTD
41,2142,6479703,350,1173871,1,09182019_wCTD_14,wCTD
42,2926,6295173,460,1455297,1,09182019_wCTD_14,wCTD
43,1268,1356990,295,258612,1,09182019_wCTD_14,wCTD
44,3208,6005937,415,1056038,1,09182019_wCTD_14,wCTD
45,3293,3323130,318,491893,1,09182019_wCTD_14,wCTD
47,4078,3010277,214,173927,1,09182019_wCTD_14,wCTD
48,3063,4642719,406,1104686,1,09182019_wCTD_14,wCTD
49,4129,6086456,339,776661,1,09182019_wCTD_14,wCTD
50,3919,8589944,424,1336933,1,09182019_wCTD_14,wCTD
51,3352,6027413,393,1064197,1,09182019_wCTD_14,wCTD
52,3871,8072465,381,1345529,1,09182019_wCTD_14,wCTD
53,3741,6092651,379,982301,1,09182019_wCTD_14,wCTD
54,3180,6421423,345,1129935,1,09182019_wCTD_14,wCTD
55,3217,7366572,325,1185269,1,09182019_wCTD_14,wCTD
56,3297,6781601,373,1203809,1,09182019_wCTD_14,wCTD
57,4075,6105785,349,797244,1,09182019_wCTD_14,wCTD
58,2943,5491877,348,996527,1,09182019_wCTD_14,wCTD
59,4850,7066017,407,884121,1,09182019_wCTD_14,wCTD
60,3641,6662698,387,1379358,1,09182019_wCTD_14,wCTD
61,3986,6149712,428,1095093,1,09182019_wCTD_14,wCTD
62,4126,7347945,316,742303,1,09182019_wCTD_14,wCTD
63,3941,7051858,375,935376,1,09182019_wCTD_14,wCTD
64,3603,7579914,362,980666,1,09182019_wCTD_14,wCTD
65,4435,7147562,395,1142098,1,09182019_wCTD_14,wCTD
66,3489,7268877,329,1137263,1,09182019_wCTD_14,wCTD
68,2491,4612725,383,968669,1,09182019_wCTD_14,wCTD
69,3596,8017575,372,1109802,1,09182019_wCTD_14,wCTD
70,4215,11559582,642,2862513,1,09182019_wCTD_14,wCTD
71,3528,3088825,332,480073,1,09182019_wCTD_14,wCTD
73,3556,8851486,356,1142507,1,09182019_wCTD_14,wCTD
74,3057,4778564,438,1074610,1,09182019_wCTD_14,wCTD
75,2665,8183642,433,1409485,1,09182019_wCTD_14,wCTD
76,4824,11472102,528,2206283,1,09182019_wCTD_14,wCTD
77,3247,12934276,591,3420723,1,09182019_wCTD_14,wCTD
78,2996,7194889,420,1569923,1,09182019_wCTD_14,wCTD
79,2435,6581636,162,799573,1,09182019_wCTD_14,wCTD
80,2070,4442595,385,1199308,1,09182019_wCTD_14,wCTD
81,4458,7519099,366,1105153,1,09182019_wCTD_14,wCTD
82,4596,10468237,618,2284280,1,09182019_wCTD_14,wCTD
83,3546,6181569,400,1095850,1,09182019_wCTD_14,wCTD
84,4500,7576671,393,940595,1,09182019_wCTD_14,wCTD
85,4419,7006416,354,947475,1,09182019_wCTD_14,wCTD
86,4924,9150712,603,1888675,1,09182019_wCTD_14,wCTD
87,3718,7573371,436,1233264,1,09182019_wCTD_14,wCTD
88,2660,5918688,394,1049333,1,09182019_wCTD_14,wCTD
89,3581,9033044,458,1528688,1,09182019_wCTD_14,wCTD
90,2534,5516630,395,1305667,1,09182019_wCTD_14,wCTD
91,3332,6434645,361,1040959,1,09182019_wCTD_14,wCTD
92,3884,10922989,642,2344626,1,09182019_wCTD_14,wCTD
93,3742,7406781,436,1117582,1,09182019_wCTD_14,wCTD
95,2283,5645420,317,842043,1,09182019_wCTD_14,wCTD
97,3669,7052614,616,1733158,1,09182019_wCTD_14,wCTD
98,4085,6957349,398,812620,1,09182019_wCTD_14,wCTD
99,2869,6743012,347,1063084,1,09182019_wCTD_14,wCTD
100,4605,9950314,825,3021996,1,09182019_wCTD_14,wCTD
101,4077,8119140,451,1577832,1,09182019_wCTD_14,wCTD
102,4658,6615801,403,951107,1,09182019_wCTD_14,wCTD
103,4668,8903286,361,1158892,1,09182019_wCTD_14,wCTD
104,2998,4543687,297,739071,1,09182019_wCTD_14,wCTD
105,3839,6621667,358,958800,1,09182019_wCTD_14,wCTD
106,3860,5324983,378,810428,1,09182019_wCTD_14,wCTD
107,3652,7069470,413,1384425,1,09182019_wCTD_14,wCTD
108,3882,7689884,350,1013551,1,09182019_wCTD_14,wCTD
109,5163,13664735,605,2652745,1,09182019_wCTD_14,wCTD
110,6783,9223091,454,1123544,1,09182019_wCTD_14,wCTD
111,4624,9782085,543,1910172,1,09182019_wCTD_14,wCTD
112,5023,11792418,600,2234943,1,09182019_wCTD_14,wCTD
113,3551,6991875,404,1315368,1,09182019_wCTD_14,wCTD
114,4269,8076844,427,1187065,1,09182019_wCTD_14,wCTD
115,4222,7772283,413,1347518,1,09182019_wCTD_14,wCTD
116,3812,6386404,405,1301376,1,09182019_wCTD_14,wCTD
2,3875,7507085,633,3514878,2,09182019_wCTD_14,wCTD
3,3622,4283803,318,1736799,2,09182019_wCTD_14,wCTD
4,3651,4454919,316,1706349,2,09182019_wCTD_14,wCTD
5,3823,4026948,318,1429232,2,09182019_wCTD_14,wCTD
6,3810,3937779,275,1288446,2,09182019_wCTD_14,wCTD
7,3106,4129634,304,1771839,2,09182019_wCTD_14,wCTD
8,2694,3961891,302,1753682,2,09182019_wCTD_14,wCTD
9,3132,3652063,282,1339803,2,09182019_wCTD_14,wCTD
10,2421,3767838,310,1855510,2,09182019_wCTD_14,wCTD
11,4343,5288639,340,1862285,2,09182019_wCTD_14,wCTD
12,3727,4515115,318,1817280,2,09182019_wCTD_14,wCTD
13,3245,3541840,250,1367196,2,09182019_wCTD_14,wCTD
14,3297,4213741,318,1833418,2,09182019_wCTD_14,wCTD
15,3235,4054137,274,1719140,2,09182019_wCTD_14,wCTD
16,2779,4064300,322,1925076,2,09182019_wCTD_14,wCTD
17,3967,5061250,371,1929644,2,09182019_wCTD_14,wCTD
18,4125,4766142,353,1941064,2,09182019_wCTD_14,wCTD
19,2868,4237641,318,1810331,2,09182019_wCTD_14,wCTD
20,3074,4045444,323,1725852,2,09182019_wCTD_14,wCTD
21,3405,4447411,340,1966065,2,09182019_wCTD_14,wCTD
22,4103,4573938,322,1806555,2,09182019_wCTD_14,wCTD
24,2403,4291568,367,2099909,2,09182019_wCTD_14,wCTD
25,3617,4917470,352,2018902,2,09182019_wCTD_14,wCTD
26,4756,5304846,358,1881130,2,09182019_wCTD_14,wCTD
27,4026,5260658,383,2055787,2,09182019_wCTD_14,wCTD
28,4833,5232527,354,1894781,2,09182019_wCTD_14,wCTD
29,3974,5381156,337,1760140,2,09182019_wCTD_14,wCTD
30,3737,4893427,322,1901260,2,09182019_wCTD_14,wCTD
31,4756,7359166,492,3290238,2,09182019_wCTD_14,wCTD
32,3898,8173584,577,4849013,2,09182019_wCTD_14,wCTD
33,4029,6661102,446,2968138,2,09182019_wCTD_14,wCTD
35,3961,7507636,558,3919807,2,09182019_wCTD_14,wCTD
36,2650,7375380,536,4581792,2,09182019_wCTD_14,wCTD
37,3347,4796160,314,2055400,2,09182019_wCTD_14,wCTD
38,3952,7022652,435,3244412,2,09182019_wCTD_14,wCTD
39,2475,4199055,317,2043085,2,09182019_wCTD_14,wCTD
40,2915,5231831,328,2130982,2,09182019_wCTD_14,wCTD
41,2142,4612738,350,2193890,2,09182019_wCTD_14,wCTD
42,2926,5891878,460,2996033,2,09182019_wCTD_14,wCTD
43,1268,3448025,295,2403138,2,09182019_wCTD_14,wCTD
44,3208,4920278,415,2110041,2,09182019_wCTD_14,wCTD
45,3293,4498914,318,1934026,2,09182019_wCTD_14,wCTD
47,4078,5314285,214,1218927,2,09182019_wCTD_14,wCTD
48,3063,4932185,406,2405198,2,09182019_wCTD_14,wCTD
49,4129,5836874,339,2149280,2,09182019_wCTD_14,wCTD
50,3919,5943291,424,2509874,2,09182019_wCTD_14,wCTD
51,3352,4896470,393,2178820,2,09182019_wCTD_14,wCTD
52,3871,5313135,381,2244819,2,09182019_wCTD_14,wCTD
53,3741,5212035,379,2115526,2,09182019_wCTD_14,wCTD
54,3180,4869860,345,2266394,2,09182019_wCTD_14,wCTD
55,3217,4790756,325,1974096,2,09182019_wCTD_14,wCTD
56,3297,5216385,373,2387070,2,09182019_wCTD_14,wCTD
57,4075,5132896,349,2101516,2,09182019_wCTD_14,wCTD
58,2943,4669855,348,2210421,2,09182019_wCTD_14,wCTD
59,4850,6669005,407,2453194,2,09182019_wCTD_14,wCTD
60,3641,5545360,387,2547539,2,09182019_wCTD_14,wCTD
61,3986,5305223,428,2224645,2,09182019_wCTD_14,wCTD
62,4126,5466687,316,2035853,2,09182019_wCTD_14,wCTD
63,3941,5395828,375,2219282,2,09182019_wCTD_14,wCTD
64,3603,5489687,362,2283408,2,09182019_wCTD_14,wCTD
65,4435,5758354,395,2378888,2,09182019_wCTD_14,wCTD
66,3489,5670347,329,2371409,2,09182019_wCTD_14,wCTD
68,2491,4630460,383,2336524,2,09182019_wCTD_14,wCTD
69,3596,5928413,372,2356108,2,09182019_wCTD_14,wCTD
70,4215,8976909,642,5537550,2,09182019_wCTD_14,wCTD
71,3528,4998974,332,1989595,2,09182019_wCTD_14,wCTD
73,3556,6470649,356,2399195,2,09182019_wCTD_14,wCTD
74,3057,5232236,438,2676670,2,09182019_wCTD_14,wCTD
75,2665,5773626,433,2729602,2,09182019_wCTD_14,wCTD
76,4824,8140478,528,3874044,2,09182019_wCTD_14,wCTD
77,3247,8612444,591,5134656,2,09182019_wCTD_14,wCTD
78,2996,6688413,420,3235344,2,09182019_wCTD_14,wCTD
79,2435,3902315,162,538018,2,09182019_wCTD_14,wCTD
80,2070,5038696,385,2655059,2,09182019_wCTD_14,wCTD
81,4458,5720378,366,2271127,2,09182019_wCTD_14,wCTD
82,4596,8136404,618,4477794,2,09182019_wCTD_14,wCTD
83,3546,5607013,400,2646451,2,09182019_wCTD_14,wCTD
84,4500,6253897,393,2413606,2,09182019_wCTD_14,wCTD
85,4419,5763744,354,2341590,2,09182019_wCTD_14,wCTD
86,4924,8863929,603,3744114,2,09182019_wCTD_14,wCTD
87,3718,6126438,436,2915168,2,09182019_wCTD_14,wCTD
88,2660,5245292,394,2577759,2,09182019_wCTD_14,wCTD
89,3581,6326594,458,3078600,2,09182019_wCTD_14,wCTD
90,2534,5186985,395,2667724,2,09182019_wCTD_14,wCTD
91,3332,5587009,361,2573612,2,09182019_wCTD_14,wCTD
92,3884,8402918,642,4938822,2,09182019_wCTD_14,wCTD
93,3742,6081059,436,2729696,2,09182019_wCTD_14,wCTD
95,2283,4673898,317,1844000,2,09182019_wCTD_14,wCTD
97,3669,8307589,616,5258773,2,09182019_wCTD_14,wCTD
98,4085,5682320,398,2346882,2,09182019_wCTD_14,wCTD
99,2869,4966957,347,2184877,2,09182019_wCTD_14,wCTD
100,4605,9208449,825,4461226,2,09182019_wCTD_14,wCTD
101,4077,6088495,451,2759688,2,09182019_wCTD_14,wCTD
102,4658,5959241,403,2425037,2,09182019_wCTD_14,wCTD
103,4668,6508852,361,2400683,2,09182019_wCTD_14,wCTD
104,2998,4669363,297,1897334,2,09182019_wCTD_14,wCTD
105,3839,5482310,358,2204906,2,09182019_wCTD_14,wCTD
106,3860,5300212,378,2140039,2,09182019_wCTD_14,wCTD
107,3652,5568559,413,2713695,2,09182019_wCTD_14,wCTD
108,3882,5481962,350,2248429,2,09182019_wCTD_14,wCTD
109,5163,9057714,605,3526766,2,09182019_wCTD_14,wCTD
110,6783,8527003,454,3217201,2,09182019_wCTD_14,wCTD
111,4624,9021262,543,5100340,2,09182019_wCTD_14,wCTD
112,5023,9429991,600,4408535,2,09182019_wCTD_14,wCTD
113,3551,5732592,404,2515086,2,09182019_wCTD_14,wCTD
114,4269,6124751,427,2489652,2,09182019_wCTD_14,wCTD
115,4222,5884847,413,2534079,2,09182019_wCTD_14,wCTD
116,3812,6744935,405,3195644,2,09182019_wCTD_14,wCTD
2,3875,1322607,633,304695,3,09182019_wCTD_14,wCTD
3,3622,974984,318,125380,3,09182019_wCTD_14,wCTD
4,3651,1058732,316,121184,3,09182019_wCTD_14,wCTD
5,3823,987937,318,120736,3,09182019_wCTD_14,wCTD
6,3810,1092303,275,111871,3,09182019_wCTD_14,wCTD
7,3106,903526,304,122491,3,09182019_wCTD_14,wCTD
8,2694,816695,302,123529,3,09182019_wCTD_14,wCTD
9,3132,943892,282,112329,3,09182019_wCTD_14,wCTD
10,2421,671699,310,113713,3,09182019_wCTD_14,wCTD
11,4343,1422920,340,154688,3,09182019_wCTD_14,wCTD
12,3727,1040249,318,126656,3,09182019_wCTD_14,wCTD
13,3245,903456,250,101960,3,09182019_wCTD_14,wCTD
14,3297,949527,318,134575,3,09182019_wCTD_14,wCTD
15,3235,915810,274,119068,3,09182019_wCTD_14,wCTD
16,2779,802131,322,132435,3,09182019_wCTD_14,wCTD
17,3967,1187823,371,151574,3,09182019_wCTD_14,wCTD
18,4125,1172984,353,151061,3,09182019_wCTD_14,wCTD
19,2868,900497,318,132651,3,09182019_wCTD_14,wCTD
20,3074,868608,323,120102,3,09182019_wCTD_14,wCTD
21,3405,889809,340,120134,3,09182019_wCTD_14,wCTD
22,4103,1121449,322,126084,3,09182019_wCTD_14,wCTD
24,2403,782901,367,156021,3,09182019_wCTD_14,wCTD
25,3617,1189052,352,173511,3,09182019_wCTD_14,wCTD
26,4756,1335833,358,141962,3,09182019_wCTD_14,wCTD
27,4026,1203303,383,160184,3,09182019_wCTD_14,wCTD
28,4833,1499449,354,160399,3,09182019_wCTD_14,wCTD
29,3974,1275176,337,133402,3,09182019_wCTD_14,wCTD
30,3737,1137392,322,140948,3,09182019_wCTD_14,wCTD
31,4756,1537325,492,225430,3,09182019_wCTD_14,wCTD
32,3898,1239617,577,239455,3,09182019_wCTD_14,wCTD
33,4029,1386646,446,204676,3,09182019_wCTD_14,wCTD
35,3961,1299663,558,228951,3,09182019_wCTD_14,wCTD
36,2650,921629,536,228059,3,09182019_wCTD_14,wCTD
